code,company,Classification,affiliate,closing price,rate,fluctuation rate,market price,high price,low price,trading volume,transaction amount,market cap,Number of listed shares
21880,메이슨캐피탈,KOSDAQ,중견기업부,393,6,1.55,387,402,385,814333,321956806,59808472344,152184408
140410,메지온,KOSDAQ,중견기업부,13700,-400,-2.84,14150,14300,13650,117251,1636531850,3.66366E+11,26742018
241770,메카로,KOSDAQ,우량기업부,10650,50,0.47,10500,10650,10500,3440,36429200,1.08552E+11,10192640
90370,메타랩스,KOSPI,,623,0,0,638,638,597,107243,66461194,77578108104,124523448
59210,메타바이오메드,KOSDAQ,벤처기업부,2290,30,1.33,2255,2295,2240,44550,101233060,54644783790,23862351
58110,멕아이씨에스,KOSDAQ,기술성장기업부,4145,-35,-0.84,4200,4220,4135,107607,449807380,66529446850,16050530
96640,멜파스,KOSDAQ,관리종목(소속부없음),1495,0,0,0,0,0,0,0,56729621325,37946235
17180,명문제약,KOSPI,,2510,15,0.6,2505,2540,2500,18333,46195595,85223169540,33953454
257370,명성티엔에스,KOSDAQ,투자주의환기종목(소속부없음),9210,0,0,0,0,0,0,0,71157896760,7726156
9900,명신산업,KOSPI,,17500,200,1.16,17450,18000,17300,364619,6471144450,9.18227E+11,52470133
267060,명진홀딩스,KONEX,일반기업부,181,0,0,0,0,0,0,0,1654666524,9141804
12690,모나리자,KOSPI,,3005,0,0,3030,3035,3000,42057,126779795,1.09897E+11,36571255
5360,모나미,KOSPI,,3230,-5,-0.15,3245,3280,3225,45580,148447780,61038301610,18897307
80420,모다이노칩,KOSDAQ,우량기업부,3525,-55,-1.54,3540,3580,3515,191887,678527620,2.81019E+11,79721622
417970,모델솔루션,KOSDAQ,중견기업부,21950,-300,-1.35,22100,22350,21800,49650,1095048600,1.40408E+11,6396700
80160,모두투어,KOSDAQ,중견기업부,15550,-150,-0.96,15700,15800,15500,46973,735468250,2.93895E+11,18900000
204210,모두투어리츠,KOSPI,,4500,30,0.67,4550,4550,4430,17587,79081100,35220667500,7826815
87260,모바일어플라이언스,KOSDAQ,벤처기업부,3435,5,0.15,3435,3465,3420,255139,878682750,1.11819E+11,32552861
101330,모베이스,KOSDAQ,중견기업부,3070,45,1.49,3040,3095,3025,26340,80894545,73551637160,23958188
12860,모베이스전자,KOSDAQ,중견기업부,1375,5,0.36,1370,1400,1370,87557,121238150,98993217125,71995067
363260,모비데이즈,KOSDAQ,벤처기업부,869,13,1.52,856,913,853,381342,335947850,1.39056E+11,160018847
348030,모비릭스,KOSDAQ,중견기업부,13100,-250,-1.87,13500,13750,13050,79814,1064603500,1.2581E+11,9603800
250060,모비스,KOSDAQ,기술성장기업부,1730,-20,-1.14,1750,1780,1725,53917,94036960,55656373220,32171314
288980,모아데이타,KOSDAQ,기술성장기업부,2135,-75,-3.39,2210,2255,2130,3758392,8225339925,69997324320,32785632
33200,모아텍,KOSDAQ,중견기업부,6330,30,0.48,6250,6410,6250,10510,66633380,90716401050,14331185
333050,모코엠시스,KOSDAQ,벤처기업부,1535,-5,-0.32,1560,1565,1535,73011,113131835,34631954690,22561534
9680,모토닉,KOSPI,,7880,40,0.51,7840,7940,7830,4187,33036800,2.6004E+11,33000000
118990,모트렉스,KOSDAQ,중견기업부,17050,400,2.4,16800,17400,16450,1794494,30656837600,4.17648E+11,24495500
6920,모헨즈,KOSDAQ,중견기업부,3930,-45,-1.13,3975,4005,3925,13593,53791240,42915600000,10920000
9580,무림P&P,KOSPI,,4655,-70,-1.48,4740,4740,4620,193314,899582940,2.90325E+11,62368324
1810,무림SP,KOSDAQ,중견기업부,2735,-30,-1.08,2735,2770,2715,140892,386334890,60546062500,22137500
9200,무림페이퍼,KOSPI,,2465,-15,-0.6,2480,2505,2460,184322,457566740,1.02567E+11,41609310
135160,무송지오씨,KONEX,일반기업부,2390,-35,-1.44,2410,2410,2330,7170,17065565,22887435870,9576333
322970,무진메디,KONEX,일반기업부,4050,-380,-8.58,4275,4275,3920,553,2185460,30628096650,7562493
33920,무학,KOSPI,,4970,35,0.71,4970,5050,4940,20915,104433280,1.41645E+11,28500000
8420,문배철강,KOSPI,,3590,35,0.98,3560,3625,3550,181509,653460280,73607582950,20503505
279600,미디어젠,KOSDAQ,기술성장기업부,10800,-100,-0.92,10900,10900,10650,5377,57563750,50595634800,4684781
95500,미래나노텍,KOSDAQ,우량기업부,23300,3600,18.27,19900,23500,19450,16468076,3.52955E+11,7.22533E+11,31009999
25560,미래산업,KOSPI,,9590,-20,-0.21,9610,9800,9570,19892,192244230,42694747130,4452007
218150,미래생명자원,KOSDAQ,벤처기업부,4770,15,0.32,4795,4805,4740,96446,460753410,94903175880,19895844
7120,미래아이앤지,KOSPI,,301,4,1.35,297,304,297,434864,130614502,41964795124,139417924
396690,미래에셋글로벌리츠,KOSPI,,3355,105,3.23,3245,3790,3245,290523,1011514565,97496300000,29060000
353490,미래에셋대우스팩 5호,KOSDAQ,SPAC(소속부없음),2025,15,0.75,2010,2025,2005,26393,52980165,10246500000,5060000
357250,미래에셋맵스리츠,KOSPI,,3280,50,1.55,3240,3290,3225,24233,79239980,65928000000,20100000
100790,미래에셋벤처투자,KOSDAQ,우량기업부,4395,-5,-0.11,4440,4465,4390,96015,424776715,2.13071E+11,48480361
412930,미래에셋비전스팩1호,KOSDAQ,SPAC(소속부없음),1995,-10,-0.5,2005,2025,1990,22310,44544580,12321120000,6176000
85620,미래에셋생명,KOSPI,,2685,35,1.32,2685,2720,2650,37440,100552330,4.75288E+11,177016189
6800,미래에셋증권,KOSPI,,6630,120,1.84,6550,6650,6510,475079,3137336760,4.07955E+12,615316408
00680K,미래에셋증권2우B,KOSPI,,3710,5,0.13,3710,3715,3695,289562,1072231570,5.194E+11,140000000
6805,미래에셋증권우,KOSPI,,4240,30,0.71,4275,4280,4195,3570,15227960,59681180000,14075750
208890,미래엔에듀파트너,KONEX,일반기업부,1200,0,0,0,0,0,0,0,3780984000,3150820
49950,미래컴퍼니,KOSDAQ,벤처기업부,23050,-300,-1.28,23550,23550,22800,52403,1208353400,1.97926E+11,8586820
207760,미스터블루,KOSDAQ,중견기업부,5080,30,0.59,5310,5330,5060,248719,1286522470,1.26407E+11,24883305
2840,미원상사,KOSPI,,165500,-1500,-0.9,167000,167000,165000,851,141935500,8.22535E+11,4970000
268280,미원에스씨,KOSPI,,158500,-1000,-0.63,160000,161500,156500,1028,163245500,8.0835E+11,5100000
107590,미원홀딩스,KOSPI,,107000,0,0,108000,108500,106500,886,95161000,2.4824E+11,2320000
134380,미원화학,KOSPI,,62300,3000,5.06,59700,71900,58500,9226,589856200,1.37014E+11,2199268
3650,미창석유,KOSPI,,75200,-1100,-1.44,76100,76700,74700,405,30453600,1.30823E+11,1739672
59090,미코,KOSDAQ,우량기업부,9590,-50,-0.52,9760,9860,9580,1036958,10080257800,3.20467E+11,33416778
214610,미코바이오메드,KOSDAQ,기술성장기업부,6080,-10,-0.16,6090,6240,6050,200686,1232732860,1.11313E+11,18308101
201490,미투온,KOSDAQ,중견기업부,4680,-80,-1.68,4760,4765,4665,259419,1223123515,1.46286E+11,31257770
950190,미투젠,KOSDAQ,외국기업(소속부없음),14250,50,0.35,14200,14350,14150,18585,264441500,1.93513E+11,13579892
155900,바다로19호,KOSPI,,2965,30,1.02,2935,2990,2915,30387,89390650,45068011860,15200004
206640,바디텍메드,KOSDAQ,우량기업부,10550,50,0.48,10550,10750,10500,47698,507353900,2.47783E+11,23486560
18700,바른손,KOSDAQ,중견기업부,2480,-10,-0.4,2530,2530,2470,115065,286949035,87096997360,35119757
35620,바른손이앤에이,KOSDAQ,중견기업부,844,11,1.32,849,857,835,84797,71533428,62827085700,74439675
64520,바른전자,KOSDAQ,투자주의환기종목(소속부없음),5420,-60,-1.09,5450,5520,5390,34928,189553730,52143353900,9620545
354390,바스칸바이오제약,KONEX,일반기업부,7980,1040,14.99,6010,7980,6010,3,20990,56005611060,7018247
53030,바이넥스,KOSDAQ,우량기업부,11350,-150,-1.3,11400,11600,11200,155216,1767308600,3.60488E+11,31761048
301300,바이브컴퍼니,KOSDAQ,기술성장기업부,17500,-250,-1.41,18000,18200,17400,13697,242998450,97929650000,5595980
64550,바이오니아,KOSDAQ,우량기업부,28500,150,0.53,28700,29100,28350,160389,4614601450,7.35593E+11,25810291
314930,바이오다인,KOSDAQ,기술성장기업부,18750,0,0,18750,19000,18650,2704,50629000,1.15654E+11,6168195
208710,바이오로그디바이스,KOSDAQ,벤처기업부,1025,15,1.49,1015,1035,1005,128785,131419345,43310818425,42254457
86820,바이오솔루션,KOSDAQ,기술성장기업부,11900,100,0.85,11800,12200,11800,18650,222546400,96906769400,8143426
38460,바이오스마트,KOSDAQ,우량기업부,3370,70,2.12,3300,3385,3300,41627,139816380,67695886000,20087800
281310,바이오시네틱스,KONEX,일반기업부,7600,0,0,0,0,0,0,0,20146764000,2650890
251120,바이오에프디엔씨,KOSDAQ,기술성장기업부,18050,0,0,18000,18150,17600,16278,291468900,1.56957E+11,8695700
266470,바이오인프라생명과학,KONEX,일반기업부,1465,-20,-1.35,1450,1580,1405,7491,10721720,20666530855,14106847
86040,바이오톡스텍,KOSDAQ,벤처기업부,7470,0,0,7600,7600,7410,63482,475859580,1.09563E+11,14667123
199290,바이오프로테크,KONEX,일반기업부,930,-90,-8.82,1000,1125,926,10207,10384158,13452820140,14465398
99430,바이오플러스,KOSDAQ,벤처기업부,28900,-2950,-9.26,32100,32900,27900,1446360,42637697050,4.1855E+11,14482716
32980,바이온,KOSDAQ,중견기업부,892,-4,-0.45,898,905,885,28364,25315161,30590051760,34293780
222160,바이옵트로,KOSDAQ,기술성장기업부,5220,90,1.75,5090,5350,5060,47140,247399370,42510980520,8143866
308080,바이젠셀,KOSDAQ,기술성장기업부,8250,-190,-2.25,8460,8620,8220,244710,2053095060,1.568E+11,19006060
43150,바텍,KOSDAQ,우량기업부,32300,0,0,32700,32900,32250,17798,578231700,4.79792E+11,14854256
323990,박셀바이오,KOSDAQ,기술성장기업부,39300,-1100,-2.72,40400,40900,39150,570959,22756142700,5.98264E+11,15223000
3610,방림,KOSPI,,7280,30,0.41,7240,7380,7120,143496,1045077070,3.08047E+11,42314090
267790,배럴,KOSDAQ,중견기업부,5500,10,0.18,5490,5540,5410,11235,61380300,43370250000,7885500
1340,백광산업,KOSPI,,4520,55,1.23,4470,4595,4445,255805,1159845325,2.03031E+11,44918407
46310,백금T&A,KOSDAQ,중견기업부,2465,0,0,2475,2530,2465,70754,176103205,40471950065,16418641
35150,백산,KOSPI,,9530,260,2.8,9300,9630,9220,198865,1889182550,2.3258E+11,24405000
331520,밸로프,KOSDAQ,중견기업부,1275,5,0.39,1275,1290,1260,132500,168849075,61033356225,47869299
66410,버킷스튜디오,KOSDAQ,중견기업부,1345,45,3.46,1325,1470,1320,13932277,19271682930,1.13128E+11,84109926
2410,범양건영,KOSPI,,4035,15,0.37,4035,4175,4000,2649205,10822660290,1.00197E+11,24831982
382900,범한퓨얼셀,KOSDAQ,벤처기업부,30650,1200,4.07,30300,31600,30000,592041,18232338000,2.68525E+11,8761000
206400,베노홀딩스,KOSDAQ,벤처기업부,3345,-50,-1.47,3395,3450,3310,23588,78937450,96449766795,28834011
19010,베뉴지,KOSDAQ,중견기업부,2160,-5,-0.23,2140,2180,2140,13243,28745795,1.04112E+11,48200000
322190,베른,KONEX,일반기업부,437,-8,-1.8,510,510,379,108,43423,3900311089,8925197
177350,베셀,KOSDAQ,중견기업부,6220,10,0.16,6130,6250,6060,429442,2639161960,77089398680,12393794
299910,베스파,KOSDAQ,관리종목(소속부없음),3165,0,0,0,0,0,0,0,25974889140,8206916
96300,베트남개발1,KOSPI,,257,59,29.8,197,257,196,221962819,51675707957,35383814227,137680211
7210,벽산,KOSPI,,2110,-5,-0.24,2110,2125,2075,178832,375988970,1.44662E+11,68560000
225530,보광산업,KOSDAQ,우량기업부,6130,-40,-0.65,6170,6210,6130,53304,329449530,2.22756E+11,36338727
250000,보라티알,KOSDAQ,중견기업부,11250,-200,-1.75,11500,11750,11200,74234,856241350,75945746250,6750733
2760,보락,KOSPI,,1515,35,2.36,1490,1520,1485,105600,159102790,90748500000,59900000
3850,보령,KOSPI,,10500,100,0.96,10500,10600,10450,82396,867594600,7.21245E+11,68690000
310210,보로노이,KOSDAQ,기술성장기업부,22200,0,0,22600,22700,22100,47994,1069651600,2.80783E+11,12647869
6910,보성파워텍,KOSDAQ,중견기업부,4480,120,2.75,4395,4635,4345,6639242,30074312135,2.20102E+11,49129824
890,보해양조,KOSPI,,644,1,0.16,645,648,640,125908,81098709,89593363076,139120129
226340,본느,KOSDAQ,중견기업부,1420,-25,-1.73,1435,1475,1420,49112,71195720,43593426320,30699596
206950,볼빅,KONEX,일반기업부,3070,325,11.84,2405,3070,2405,2,5475,16210895540,5280422
3000,부광약품,KOSPI,,7910,90,1.15,7960,8130,7880,183631,1472193600,5.62109E+11,71063049
1270,부국증권,KOSPI,,18100,-50,-0.28,18150,18400,17950,3958,71709150,1.87695E+11,10369886
1275,부국증권우,KOSPI,,18200,150,0.83,18600,18600,18100,12,218500,54600000000,3000000
26940,부국철강,KOSPI,,3315,0,0,3320,3370,3310,60629,202087390,66300000000,20000000
14470,부방,KOSDAQ,중견기업부,1905,0,0,1910,1920,1890,361026,687560885,1.144E+11,60052260
11390,부산산업,KOSPI,,66100,700,1.07,65300,66400,65300,1098,72276000,69801600000,1056000
5030,부산주공,KOSPI,,634,-5,-0.78,639,643,633,327320,208710046,46236978392,72928988
8470,부스타,KOSDAQ,우량기업부,5170,-20,-0.39,5190,5220,5150,10359,53605820,43452816000,8404800
338220,뷰노,KOSDAQ,기술성장기업부,6410,160,2.56,6330,6680,6270,61803,398149750,72943594960,11379656
100120,뷰웍스,KOSDAQ,우량기업부,30750,250,0.82,30650,31300,30600,20771,642155500,3.07557E+11,10001865
337930,브랜드엑스코퍼레이션,KOSDAQ,우량기업부,4835,25,0.52,4850,4865,4805,44557,215114695,1.42983E+11,29572416
99390,브레인즈컴퍼니,KOSDAQ,벤처기업부,7500,90,1.21,7430,7510,7310,11866,88522100,61562122500,8208283
64480,브리지텍,KOSDAQ,벤처기업부,4210,35,0.84,4155,4215,4150,11949,50040655,50320025000,11952500
288330,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,10850,350,3.33,10500,11000,10350,99769,1076025200,2.15876E+11,19896425
365900,브이씨,KOSDAQ,벤처기업부,6740,-20,-0.3,6780,6940,6680,299167,2036372550,49271422000,7310300
251630,브이원텍,KOSDAQ,벤처기업부,6480,-20,-0.31,6500,6520,6420,21661,140211610,98253518400,15162580
18290,브이티지엠피,KOSDAQ,우량기업부,5310,-60,-1.12,5350,5360,5280,34278,182140120,1.83109E+11,34483893
44480,블루베리 NFT,KOSDAQ,중견기업부,1405,15,1.08,1390,1490,1380,179651,254286405,45443293305,32343981
33560,블루콤,KOSDAQ,벤처기업부,4200,45,1.08,4200,4235,4125,90037,377349325,71820000000,17100000
191600,블루탑,KONEX,일반기업부,15700,0,0,0,0,0,0,0,44745000000,2850000
369370,블리츠웨이,KOSDAQ,벤처기업부,2000,-15,-0.74,2015,2030,1995,13756,27569670,83918436000,41959218
126340,비나텍,KOSDAQ,벤처기업부,46850,1950,4.34,44750,47650,44700,53585,2505265650,2.56188E+11,5468262
121800,비덴트,KOSDAQ,벤처기업부,4495,-45,-0.99,4335,4760,4320,5687031,25746866540,2.47629E+11,55089864
148140,비디아이,KOSDAQ,관리종목(소속부없음),640,0,0,0,0,0,0,0,27653546880,43208667
82800,비보존 헬스케어,KOSDAQ,관리종목(소속부없음),715,10,1.42,705,729,705,146492,105147471,1.6734E+11,234042627
318410,비비씨,KOSDAQ,중견기업부,9150,-50,-0.54,9270,9290,8970,2264,20719800,50830473450,5555243
2070,비비안,KOSPI,,1365,10,0.74,1355,1375,1345,63300,86226435,40668796350,29793990
100220,비상교육,KOSPI,,5920,10,0.17,5940,6020,5890,15196,90222720,76940706720,12996741
419540,비스토스,KOSDAQ,벤처기업부,2335,5,0.21,2330,2385,2320,387214,908930730,49444344180,21175308
146320,비씨엔씨,KOSDAQ,벤처기업부,17000,300,1.8,16750,17550,16750,111910,1925721250,2.10255E+11,12367923
200780,비씨월드제약,KOSDAQ,벤처기업부,7120,-30,-0.42,7170,7170,7110,7130,50846770,63313774080,8892384
141000,비아트론,KOSDAQ,우량기업부,8410,-10,-0.12,8370,8470,8370,4091,34398660,1.01885E+11,12114710
90460,비에이치,KOSDAQ,우량기업부,24150,50,0.21,24300,24500,23800,303063,7316374250,8.32315E+11,34464379
83650,비에이치아이,KOSDAQ,중견기업부,6780,990,17.1,6350,7480,6080,6309452,43102118750,1.7628E+11,26000000
215050,비엔디생활건강,KONEX,일반기업부,912,0,0,0,0,0,0,0,1934959392,2121666
142760,비엘,KOSDAQ,기술성장기업부,4160,-100,-2.35,4240,4320,4155,82420,346999255,1.30826E+11,31448597
65170,비엘팜텍,KOSDAQ,중견기업부,804,3,0.37,806,814,796,115590,93148937,71532329436,88970559
86220,비엘헬스케어,KONEX,일반기업부,2350,70,3.07,2295,2395,2295,851,2006350,24848582750,10573865
86670,비엠티,KOSDAQ,우량기업부,14600,250,1.74,14500,14800,14400,80316,1177301900,1.25434E+11,8591368
335890,비올,KOSDAQ,벤처기업부,2305,-55,-2.33,2380,2395,2290,322837,754449380,1.33997E+11,58133344
138580,비즈니스온,KOSDAQ,벤처기업부,7700,-90,-1.16,7730,7840,7700,11739,91051380,1.73682E+11,22556163
82920,비츠로셀,KOSDAQ,우량기업부,12450,0,0,12450,12600,12350,16191,201630200,2.68162E+11,21539152
54220,비츠로시스,KOSDAQ,벤처기업부,1530,-25,-1.61,1590,1590,1525,187416,288532695,38499210990,25162883
42370,비츠로테크,KOSDAQ,우량기업부,5760,10,0.17,5780,5830,5750,26442,153063350,1.50912E+11,26200025
30790,비케이탑스,KOSPI,,904,0,0,0,0,0,0,0,19208323080,21248145
50090,비케이홀딩스,KOSDAQ,중견기업부,466,-1,-0.21,478,478,463,90099,42053772,36878746972,79138942
307870,비투엔,KOSDAQ,벤처기업부,1965,30,1.55,1950,2000,1920,58031,114058145,60327858000,30701200
357880,비트나인,KOSDAQ,기술성장기업부,7750,80,1.04,7790,8200,7750,1188725,9430141400,80243159000,10353956
32850,비트컴퓨터,KOSDAQ,벤처기업부,5890,40,0.68,5920,6020,5890,64786,386447410,97911195770,16623293
148780,비플라이소프트,KOSDAQ,기술성장기업부,925,-4,-0.43,932,941,920,251820,233037329,29087295625,31445725
238200,비피도,KOSDAQ,기술성장기업부,6220,10,0.16,6280,6280,6180,5908,36828270,50879600000,8180000
93190,빅솔론,KOSDAQ,우량기업부,7350,-300,-3.92,7650,7720,7350,71083,532472330,1.41406E+11,19238905
65450,빅텍,KOSDAQ,우량기업부,6180,20,0.32,6090,6240,6030,1493004,9130698800,1.77074E+11,28652800
210120,빅텐츠,KONEX,일반기업부,17250,0,0,0,0,0,0,0,45764250000,2653000
5180,빙그레,KOSPI,,38950,250,0.65,38700,39200,38700,5262,205472750,3.83706E+11,9851241
72950,빛샘전자,KOSDAQ,벤처기업부,6030,-60,-0.99,6290,6290,5950,61877,377001440,37572079770,6230859
266170,뿌리깊은나무들,KONEX,일반기업부,868,38,4.58,710,900,710,226,161188,5054395248,5823036
143240,사람인에이치알,KOSDAQ,우량기업부,29050,-450,-1.53,29500,29500,29000,13581,396052550,3.39137E+11,11674263
3960,사조대림,KOSPI,,23950,-150,-0.62,24100,24300,23900,6599,158719050,2.19489E+11,9164467
8040,사조동아원,KOSPI,,1070,5,0.47,1065,1075,1060,711734,761735865,1.51025E+11,141144600
7160,사조산업,KOSPI,,41750,500,1.21,41400,41800,41200,3207,133219600,2.0875E+11,5000000
14710,사조씨푸드,KOSPI,,4820,65,1.37,4755,4875,4755,66946,323375850,82993377260,17218543
6090,사조오양,KOSPI,,7810,20,0.26,7770,7840,7740,6031,46945090,73591591590,9422739
419120,산돌,KOSDAQ,중견기업부,17400,-50,-0.29,17350,17500,17100,127851,2217467700,1.3349E+11,7671826
100090,삼강엠앤티,KOSDAQ,중견기업부,21000,850,4.22,20600,21450,20400,1001207,21041267450,1.11794E+12,53235012
122350,삼기,KOSDAQ,중견기업부,4055,10,0.25,4075,4115,3995,802970,3259831865,1.55466E+11,38339428
14970,삼륭물산,KOSDAQ,중견기업부,5710,-10,-0.17,5760,5820,5690,73090,419903870,86363750000,15125000
18310,삼목에스폼,KOSDAQ,우량기업부,17500,-200,-1.13,17700,17850,17450,38918,683254000,2.5725E+11,14700000
53700,삼보모터스,KOSDAQ,중견기업부,6170,80,1.31,6090,6290,6010,855367,5313253520,1.17289E+11,19009551
9620,삼보산업,KOSDAQ,중견기업부,1060,0,0,1060,1085,1050,254995,272418025,47970894660,45255561
23600,삼보판지,KOSDAQ,우량기업부,10050,0,0,10050,10100,10000,9738,97785250,1.62509E+11,16170000
1470,삼부토건,KOSPI,,1490,-5,-0.33,1495,1515,1480,1823914,2729001475,2.79633E+11,187673375
